Age,Favourite_healthy_food,Favourite_cheat_meal,Main_macronutrient_source,Flexibility_level,Dehydration,Compound_movements_workout,Workout_minutes_per_week,Outcome
39,Almond,Donut,Protein,1880,no,no,768,Strength_restored
39,Almond,Donut,Good fat,271,yes,no,1344,Strength_restored
39,Almond,Donut,Good fat,-17,yes,yes,908,Strength_restored
39,Almond,Donut,Protein,1757,no,no,125,Strength_restored
39,Kale,Donut,Protein,1307,yes,no,158,Strength_restored
39,Kale,Pizza,Protein,4646,yes,no,486,Strength_restored
39,Salmon,Donut,Protein,11887,no,no,1181,Strength_restored
39,Beets,Pizza,Good fat,7,yes,no,931,Strength_restored
39,Kale,Pizza,Protein,18508,no,no,1598,Strength_restored
39,Almond,Pizza,Protein,2263,yes,yes,1158,Strength_restored
39,Almond,Ramen,Good fat,1968,no,no,648,Strength_restored
39,Beets,Donut,Protein,2245,no,no,749,Strength_restored
39,Kale,Pizza,Good fat,2103,no,no,588,Strength_restored
39,Kale,Donut,Protein,52,no,no,1420,Strength_restored
39,Beets,Pizza,Protein,-114,yes,no,372,Strength_restored
39,Almond,Donut,Protein,130,yes,yes,1290,Strength_restored
39,Kale,Donut,Good fat,1493,no,no,912,Strength_restored
39,Kale,Donut,Protein,2266,no,no,208,Strength_restored
39,Kale,Pizza,Carbs,581,yes,no,233,Strength_restored
39,Kale,Donut,Protein,1756,yes,no,939,Strength_restored
39,Kale,Ramen,Protein,0,yes,no,1006,Strength_restored
39,Kale,Pizza,Protein,649,yes,no,668,Strength_restored
39,Almond,Donut,Good fat,937,no,no,144,Strength_restored
39,Beets,Donut,Good fat,-3058,yes,yes,882,Strength_restored
39,Kale,Donut,Good fat,1524,no,no,567,Strength_restored
39,Kale,Donut,Bad fat,621,yes,no,1333,Strength_restored
39,Almond,Donut,Good fat,1108,no,no,204,Strength_restored
39,Almond,Donut,Protein,732,no,no,522,Strength_restored
39,Kale,Pizza,Protein,15,yes,no,510,Strength_restored
39,Almond,Donut,Good fat,0,no,no,342,Strength_restored
39,Almond,Pizza,Good fat,1515,yes,no,815,Strength_restored
39,Almond,Pizza,Good fat,2454,yes,no,716,Strength_restored
39,Kale,Donut,Protein,261,no,no,841,Strength_restored
39,Almond,Donut,Good fat,0,yes,no,811,Strength_restored
39,Kale,Ramen,Good fat,3,no,no,488,Strength_restored
39,Kale,Donut,Protein,62,yes,no,877,Strength_restored
39,Kale,Ramen,Protein,291,yes,no,882,Strength_restored
39,Almond,Pizza,Protein,2345,yes,no,491,Strength_restored
39,Kale,Donut,Protein,785,yes,no,1232,Strength_restored
39,Almond,Donut,Good fat,763,yes,no,877,Strength_restored
39,Almond,Pizza,Good fat,5073,yes,no,1182,Strength_restored
39,Almond,Donut,Protein,607,yes,no,454,Strength_restored
39,Almond,Donut,Good fat,1425,yes,no,775,Strength_restored
39,Kale,Donut,Protein,462,yes,no,590,Strength_restored
39,Almond,Donut,Good fat,297,yes,no,734,Strength_restored
39,Kale,Pizza,Carbs,0,yes,yes,1975,Strength_restored
39,Almond,Donut,Good fat,1738,yes,no,633,Strength_restored
39,Kale,Pizza,Protein,7066,yes,no,667,Strength_restored
39,Salmon,Donut,Protein,2139,yes,no,576,Strength_restored
39,Salmon,Donut,Good fat,-172,yes,no,562,Strength_restored
39,Almond,Ramen,Protein,878,yes,no,611,Strength_restored
39,Kale,Donut,Protein,117,yes,no,1032,Strength_restored
39,Almond,Pizza,Good fat,0,yes,no,271,Strength_restored
39,Kale,Donut,Protein,116,no,no,554,Strength_restored
39,Almond,Pizza,Good fat,307,no,no,182,Strength_restored
39,Almond,Donut,Protein,150,no,no,296,Strength_restored
39,Kale,Pizza,Good fat,48,no,no,539,Strength_restored
39,Beets,Donut,Good fat,201,no,no,699,Strength_restored
39,Almond,Pizza,Good fat,22086,no,no,160,Strength_restored
39,Almond,Ramen,Protein,19,yes,no,503,Strength_restored
39,Almond,Pizza,Good fat,3840,yes,no,315,Strength_restored
39,Almond,Donut,Protein,260,yes,no,175,Strength_restored
39,Salmon,Donut,Good fat,942,yes,no,880,Strength_restored
39,Kale,Pizza,Carbs,24277,no,no,261,Strength_restored
39,Almond,Donut,Good fat,119,yes,no,265,Strength_restored
39,Kale,Donut,Good fat,206,no,no,148,Strength_restored
39,Almond,Donut,Protein,260,yes,no,226,Strength_restored
39,Kale,Donut,Protein,2983,no,no,472,Strength_restored
39,Almond,Donut,Good fat,481,no,no,929,Strength_restored
39,Kale,Pizza,Good fat,25,yes,no,315,Strength_restored
39,Almond,Donut,Good fat,2939,no,no,348,Strength_restored
39,Almond,Donut,Protein,0,no,no,366,Strength_restored
39,Kale,Donut,Protein,2758,no,no,658,Strength_restored
39,Kale,Pizza,Good fat,172,yes,no,125,Strength_restored
39,Kale,Ramen,Protein,902,yes,no,691,Strength_restored
39,Almond,Pizza,Good fat,763,no,no,543,Strength_restored
39,Kale,Donut,Protein,53,no,no,257,Strength_restored
39,Almond,Donut,Good fat,494,no,no,106,Strength_restored
39,Kale,Pizza,Good fat,393,no,no,281,Strength_restored
39,Almond,Ramen,Good fat,224,no,no,208,Strength_restored
39,Kale,Donut,Protein,603,no,yes,214,Strength_restored
39,Kale,Pizza,Protein,1672,yes,no,462,Strength_restored
39,Beets,Ramen,Protein,265,yes,no,93,Strength_restored
39,Kale,Donut,Protein,276,no,no,334,Strength_restored
39,Kale,Donut,Protein,323,no,no,874,Strength_restored
39,Kale,Pizza,Protein,1435,no,no,383,Strength_restored
39,Kale,Pizza,Good fat,393,no,no,325,Strength_restored
39,Almond,Ramen,Good fat,224,no,no,194,Strength_restored
39,Kale,Donut,Protein,1382,yes,no,357,Strength_restored
39,Almond,Donut,Good fat,494,no,no,216,Strength_restored
39,Almond,Donut,Bad fat,76,no,no,200,Strength_restored
39,Almond,Ramen,Protein,112,no,no,574,Strength_restored
39,Almond,Donut,Good fat,2939,no,no,608,Strength_restored
39,Almond,Ramen,Protein,728,yes,yes,222,Strength_restored
39,Kale,Pizza,Protein,1355,yes,no,1180,Strength_restored
39,Almond,Donut,Protein,215,no,no,1141,Strength_restored
39,Kale,Pizza,Bad fat,45248,yes,no,1623,Strength_restored
39,Kale,Donut,Protein,1179,no,no,284,Strength_restored
39,Kale,Donut,Carbs,118,no,no,906,Strength_restored
39,Kale,Pizza,Protein,91,no,no,213,Strength_restored
39,Kale,Ramen,Carbs,1317,yes,no,543,Strength_restored
39,Kale,Pizza,Protein,403,yes,no,1262,Strength_restored
39,Kale,Pizza,Protein,1022,yes,no,1410,Strength_restored
39,Kale,Donut,Good fat,1293,no,no,140,Strength_restored
39,Kale,Donut,Protein,4101,yes,no,146,Strength_restored
39,Kale,Donut,Protein,1382,yes,no,397,Strength_restored
39,Kale,Donut,Protein,1587,yes,no,171,Strength_restored
39,Kale,Ramen,Protein,385,no,no,242,Strength_restored
39,Almond,Donut,Protein,2981,no,no,200,Strength_restored
39,Kale,Donut,Protein,167,yes,yes,612,Strength_restored
39,Salmon,Donut,Carbs,437,yes,no,150,Strength_restored
39,Beets,Donut,Carbs,7005,yes,no,429,Strength_restored
39,Almond,Donut,Protein,11835,yes,no,744,Strength_restored
39,Kale,Donut,Bad fat,1181,yes,no,650,Strength_restored
39,Almond,Donut,Good fat,285,yes,no,838,Strength_restored
39,Almond,Pizza,Good fat,5047,no,no,218,Strength_restored
39,Kale,Donut,Protein,2467,no,no,207,Strength_restored
39,Kale,Donut,Carbs,70,no,no,813,Strength_restored
39,Beets,Donut,Good fat,1047,no,no,554,Strength_restored
39,Kale,Donut,Protein,1587,yes,no,108,Strength_restored
39,Kale,Donut,Protein,25,yes,yes,658,Strength_restored
39,Almond,Pizza,Good fat,0,yes,no,224,Strength_restored
39,Almond,Donut,Good fat,0,yes,no,46,Loss_of_strength
39,Kale,Donut,Protein,0,yes,no,262,Loss_of_strength
39,Almond,Donut,Good fat,3518,yes,no,440,Loss_of_strength
39,Kale,Donut,Protein,1,yes,no,506,Loss_of_strength
39,Kale,Donut,Good fat,2990,no,no,127,Loss_of_strength
39,Salmon,Donut,Good fat,2644,yes,no,253,Loss_of_strength
39,Almond,Pizza,Good fat,633,no,no,105,Loss_of_strength
39,Almond,Pizza,Protein,2749,yes,no,128,Loss_of_strength
39,Kale,Ramen,Carbs,471,yes,no,161,Loss_of_strength
39,Almond,Pizza,Good fat,202,yes,no,59,Loss_of_strength
39,Almond,Donut,Good fat,208,no,no,170,Loss_of_strength
39,Almond,Donut,Protein,1388,yes,no,150,Loss_of_strength
39,Almond,Pizza,Protein,223,no,no,277,Loss_of_strength
39,Kale,Donut,Protein,1403,no,no,214,Loss_of_strength
39,Kale,Donut,Carbs,-176,no,no,176,Loss_of_strength
39,Almond,Pizza,Bad fat,0,yes,no,62,Loss_of_strength
39,Kale,Pizza,Protein,556,yes,no,322,Loss_of_strength
39,Almond,Donut,Good fat,839,no,yes,365,Loss_of_strength
39,Kale,Donut,Protein,5222,yes,no,239,Loss_of_strength
39,Kale,Pizza,Protein,29,yes,no,214,Loss_of_strength
39,Almond,Donut,Protein,363,yes,yes,184,Loss_of_strength
39,Almond,Donut,Good fat,691,yes,yes,517,Loss_of_strength
39,Kale,Pizza,Good fat,21,yes,no,58,Loss_of_strength
39,Kale,Donut,Protein,284,yes,yes,1426,Loss_of_strength
39,Almond,Donut,Protein,3047,yes,no,279,Loss_of_strength
39,Kale,Donut,Protein,636,yes,no,15,Loss_of_strength
39,Almond,Pizza,Protein,2854,yes,no,64,Loss_of_strength
39,Almond,Donut,Protein,47,yes,no,143,Loss_of_strength
39,Almond,Donut,Good fat,0,yes,yes,301,Loss_of_strength
39,Kale,Donut,Carbs,324,yes,no,340,Loss_of_strength
39,Almond,Donut,Good fat,1322,yes,no,157,Loss_of_strength
39,Almond,Donut,Protein,1221,no,no,97,Loss_of_strength
39,Kale,Donut,Good fat,94,no,no,181,Loss_of_strength
39,Kale,Donut,Carbs,13338,no,no,103,Loss_of_strength
39,Kale,Ramen,Protein,0,yes,no,275,Loss_of_strength
39,Almond,Donut,Carbs,0,no,no,308,Loss_of_strength
39,Kale,Donut,Carbs,275,yes,no,189,Loss_of_strength
39,Kale,Donut,Protein,2266,no,no,86,Loss_of_strength
39,Kale,Donut,Protein,39,yes,no,34,Loss_of_strength
39,Kale,Donut,Protein,0,yes,no,203,Loss_of_strength
39,Almond,Ramen,Protein,399,yes,yes,133,Loss_of_strength
39,Almond,Donut,Protein,1595,yes,no,102,Loss_of_strength
39,Almond,Pizza,Good fat,0,yes,no,561,Loss_of_strength
39,Kale,Pizza,Bad fat,0,yes,no,130,Loss_of_strength
39,Kale,Donut,Carbs,1951,yes,no,208,Loss_of_strength
39,Almond,Donut,Good fat,562,no,no,303,Loss_of_strength
39,Almond,Donut,Protein,13578,yes,no,185,Loss_of_strength
39,Almond,Donut,Good fat,45,no,no,148,Loss_of_strength
39,Almond,Donut,Good fat,0,yes,no,112,Loss_of_strength
39,Almond,Donut,Carbs,738,yes,yes,215,Loss_of_strength
39,Kale,Pizza,Protein,287,yes,no,84,Loss_of_strength
39,Kale,Donut,Protein,171,yes,yes,153,Loss_of_strength
39,Kale,Donut,Good fat,11766,yes,no,313,Loss_of_strength
39,Almond,Donut,Good fat,-468,yes,yes,88,Loss_of_strength
39,Kale,Donut,Protein,702,yes,no,303,Loss_of_strength
39,Almond,Donut,Good fat,710,yes,no,211,Loss_of_strength
39,Kale,Donut,Carbs,186,yes,no,208,Loss_of_strength
39,Kale,Donut,Protein,94,yes,yes,181,Loss_of_strength
39,Kale,Donut,Carbs,267,no,no,1151,Loss_of_strength
39,Kale,Donut,Protein,180,yes,no,237,Loss_of_strength
39,Almond,Pizza,Good fat,1682,yes,no,147,Loss_of_strength
39,Almond,Donut,Good fat,0,no,no,93,Loss_of_strength
39,Almond,Ramen,Good fat,30,no,yes,265,Loss_of_strength
39,Almond,Donut,Bad fat,378,no,no,17,Loss_of_strength
39,Almond,Donut,Good fat,378,yes,yes,127,Loss_of_strength
39,Kale,Pizza,Protein,1048,yes,yes,201,Loss_of_strength
39,Kale,Donut,Protein,0,yes,no,503,Loss_of_strength
39,Kale,Pizza,Protein,322,yes,no,35,Loss_of_strength
39,Almond,Ramen,Good fat,2193,yes,yes,550,Loss_of_strength
39,Kale,Ramen,Protein,282,yes,no,243,Loss_of_strength
39,Kale,Ramen,Protein,70,no,no,346,Loss_of_strength
39,Kale,Donut,Carbs,398,yes,no,256,Loss_of_strength
39,Kale,Donut,Carbs,12848,yes,no,337,Loss_of_strength
39,Almond,Ramen,Protein,765,no,no,155,Loss_of_strength
39,Kale,Donut,Carbs,766,yes,no,350,Loss_of_strength
39,Almond,Donut,Protein,1585,yes,no,82,Loss_of_strength
39,Kale,Donut,Protein,5222,yes,no,102,Loss_of_strength
39,Almond,Donut,Protein,1577,yes,no,282,Loss_of_strength
39,Kale,Pizza,Good fat,1107,yes,no,407,Loss_of_strength
39,Kale,Pizza,Protein,1685,yes,no,319,Loss_of_strength
39,Kale,Pizza,Good fat,410,no,no,266,Loss_of_strength
39,Almond,Donut,Protein,-367,yes,no,667,Loss_of_strength
39,Kale,Ramen,Carbs,-294,yes,no,181,Loss_of_strength
39,Almond,Pizza,Protein,6512,no,no,16,Loss_of_strength
39,Kale,Pizza,Protein,175,no,yes,757,Loss_of_strength
39,Beets,Ramen,Protein,-103,no,yes,210,Loss_of_strength
39,Almond,Ramen,Good fat,4692,yes,no,214,Loss_of_strength
39,Almond,Pizza,Protein,2644,no,no,192,Loss_of_strength
39,Kale,Pizza,Protein,175,no,no,17,Loss_of_strength
39,Kale,Donut,Protein,3870,yes,no,72,Loss_of_strength
39,Almond,Ramen,Protein,1,no,yes,281,Loss_of_strength
39,Almond,Pizza,Protein,14,yes,yes,19,Loss_of_strength
39,Kale,Donut,Carbs,-50,yes,no,100,Loss_of_strength
39,Kale,Pizza,Protein,26,yes,no,166,Loss_of_strength
39,Kale,Donut,Protein,834,yes,yes,390,Loss_of_strength
39,Almond,Donut,Good fat,141,yes,no,788,Loss_of_strength
39,Kale,Pizza,Good fat,861,no,no,32,Loss_of_strength
39,Almond,Donut,Good fat,0,no,no,205,Loss_of_strength
39,Beets,Donut,Protein,4722,yes,no,483,Loss_of_strength
39,Almond,Ramen,Protein,83,yes,no,69,Loss_of_strength
39,Almond,Donut,Good fat,351,yes,no,999,Loss_of_strength
39,Kale,Pizza,Protein,522,yes,no,225,Loss_of_strength
39,Kale,Donut,Protein,8,no,yes,333,Loss_of_strength
39,Kale,Ramen,Protein,0,yes,yes,85,Loss_of_strength
39,Almond,Donut,Carbs,444,yes,no,374,Loss_of_strength
39,Beets,Pizza,Protein,2645,yes,no,339,Loss_of_strength
39,Almond,Pizza,Protein,1078,no,no,199,Loss_of_strength
39,Almond,Pizza,Good fat,93,yes,yes,196,Loss_of_strength
39,Almond,Donut,Protein,0,yes,no,21,Loss_of_strength
39,Kale,Pizza,Protein,169,yes,no,38,Loss_of_strength
39,Almond,Donut,Protein,517,yes,no,387,Loss_of_strength
39,Kale,Donut,Good fat,437,no,no,186,Loss_of_strength
39,Kale,Donut,Protein,-311,yes,no,55,Loss_of_strength
39,Kale,Donut,Carbs,2226,yes,no,158,Loss_of_strength
39,Almond,Donut,Good fat,-233,yes,no,249,Loss_of_strength
39,Kale,Donut,Protein,130,no,no,202,Loss_of_strength
39,Kale,Donut,Protein,2,yes,no,174,Loss_of_strength
39,Almond,Donut,Good fat,1654,no,yes,151,Loss_of_strength
39,Almond,Donut,Good fat,259,yes,no,27,Loss_of_strength
39,Almond,Ramen,Protein,160,yes,no,156,Loss_of_strength
39,Kale,Donut,Protein,3494,yes,no,139,Loss_of_strength
39,Kale,Pizza,Protein,1104,no,no,333,Loss_of_strength
39,Salmon,Donut,Good fat,1,yes,yes,102,Loss_of_strength
39,Almond,Donut,Good fat,51,no,no,140,Loss_of_strength
39,Kale,Pizza,Bad fat,75,no,no,26,Loss_of_strength
39,Kale,Ramen,Carbs,3,no,yes,625,Loss_of_strength
39,Almond,Ramen,Protein,32,no,yes,8,Loss_of_strength
39,Almond,Pizza,Good fat,1234,no,no,64,Loss_of_strength
39,Salmon,Donut,Protein,0,no,no,108,Loss_of_strength
39,Almond,Ramen,Good fat,3261,yes,no,150,Loss_of_strength
39,Kale,Donut,Carbs,-119,no,no,135,Loss_of_strength
39,Beets,Pizza,Bad fat,0,no,no,28,Loss_of_strength
39,Kale,Ramen,Protein,33,no,no,593,Loss_of_strength
39,Almond,Pizza,Bad fat,2887,yes,no,42,Loss_of_strength
39,Kale,Donut,Protein,1444,no,no,100,Loss_of_strength
39,Kale,Donut,Carbs,2460,no,no,194,Loss_of_strength
39,Kale,Donut,Protein,211,no,no,53,Loss_of_strength
39,Kale,Donut,Carbs,2715,yes,no,201,Loss_of_strength
39,Kale,Pizza,Protein,326,yes,no,115,Loss_of_strength
39,Beets,Donut,Protein,270,yes,no,116,Loss_of_strength
39,Kale,Donut,Carbs,34,yes,no,377,Loss_of_strength
39,Kale,Donut,Protein,304,yes,yes,323,Loss_of_strength
39,Almond,Donut,Good fat,22,yes,no,493,Loss_of_strength
39,Kale,Donut,Carbs,867,yes,no,481,Loss_of_strength
39,Kale,Pizza,Protein,681,yes,no,170,Loss_of_strength
39,Kale,Donut,Protein,24,yes,no,79,Loss_of_strength
39,Kale,Donut,Protein,0,yes,no,793,Loss_of_strength
39,Kale,Donut,Carbs,332,yes,no,277,Loss_of_strength
39,Beets,Ramen,Protein,0,yes,no,210,Loss_of_strength
39,Kale,Pizza,Protein,300,no,no,315,Loss_of_strength
39,Kale,Donut,Protein,20928,no,no,1166,Loss_of_strength
39,Beets,Pizza,Good fat,2298,yes,yes,13,Loss_of_strength
39,Almond,Donut,Carbs,1873,no,no,161,Loss_of_strength
39,Kale,Donut,Carbs,2118,yes,no,266,Loss_of_strength
39,Kale,Pizza,Protein,1170,no,no,383,Loss_of_strength
39,Kale,Ramen,Protein,-96,yes,yes,38,Loss_of_strength
39,Almond,Ramen,Protein,4314,yes,no,141,Loss_of_strength
39,Kale,Donut,Protein,1970,yes,no,30,Loss_of_strength
39,Kale,Donut,Protein,953,no,no,23,Loss_of_strength
39,Almond,Pizza,Good fat,2258,yes,no,255,Loss_of_strength
39,Kale,Pizza,Protein,201,no,yes,148,Loss_of_strength
39,Almond,Donut,Protein,159,no,no,177,Loss_of_strength
39,Kale,Donut,Protein,1965,yes,no,65,Loss_of_strength
39,Almond,Pizza,Good fat,1914,no,no,94,Loss_of_strength
39,Salmon,Donut,Protein,283,yes,no,126,Loss_of_strength
39,Kale,Donut,Protein,207,no,no,78,Loss_of_strength
39,Beets,Donut,Protein,1654,no,no,264,Loss_of_strength
39,Almond,Pizza,Protein,120,no,no,66,Loss_of_strength
39,Kale,Donut,Protein,-971,yes,yes,104,Loss_of_strength
39,Almond,Donut,Good fat,1363,no,no,294,Loss_of_strength
39,Almond,Donut,Good fat,309,no,no,94,Loss_of_strength
39,Kale,Pizza,Protein,1048,yes,no,149,Loss_of_strength
39,Kale,Donut,Good fat,108,no,no,589,Loss_of_strength
39,Kale,Ramen,Protein,507,no,no,173,Loss_of_strength
39,Kale,Donut,Protein,11854,yes,no,15,Loss_of_strength
39,Kale,Donut,Protein,93,yes,no,72,Loss_of_strength
39,Kale,Ramen,Bad fat,463,yes,no,169,Loss_of_strength
39,Kale,Donut,Protein,3832,yes,no,14,Loss_of_strength
39,Almond,Ramen,Good fat,373,no,no,148,Loss_of_strength
39,Almond,Donut,Good fat,0,no,no,94,Loss_of_strength
39,Kale,Ramen,Protein,1957,yes,yes,47,Loss_of_strength
39,Kale,Donut,Protein,661,yes,no,84,Loss_of_strength
39,Kale,Donut,Protein,854,yes,yes,181,Loss_of_strength
39,Kale,Donut,Protein,142,no,yes,424,Loss_of_strength
39,Almond,Donut,Good fat,1241,yes,no,138,Loss_of_strength
39,Almond,Donut,Good fat,756,yes,no,268,Loss_of_strength
39,Kale,Donut,Protein,138,no,no,61,Loss_of_strength
39,Kale,Donut,Good fat,94,no,no,70,Loss_of_strength
39,Kale,Donut,Protein,208,no,yes,122,Loss_of_strength
39,Kale,Ramen,Protein,36,yes,no,109,Loss_of_strength
39,Kale,Ramen,Protein,1270,yes,no,245,Loss_of_strength
39,Kale,Donut,Protein,-1451,yes,yes,65,Loss_of_strength
39,Almond,Pizza,Good fat,139,no,no,109,Loss_of_strength
39,Kale,Pizza,Carbs,109,yes,no,699,Loss_of_strength
39,Kale,Donut,Carbs,1846,no,no,306,Loss_of_strength
39,Almond,Pizza,Protein,0,no,yes,142,Loss_of_strength
39,Kale,Donut,Carbs,34,yes,no,114,Loss_of_strength
39,Almond,Donut,Good fat,-974,no,yes,130,Loss_of_strength
39,Salmon,Donut,Good fat,350,yes,no,230,Loss_of_strength
39,Kale,Donut,Protein,733,no,no,83,Loss_of_strength
40,Kale,Donut,Protein,10,yes,no,1692,Strength_restored
40,Almond,Donut,Protein,1535,yes,no,704,Strength_restored
40,Kale,Pizza,Bad fat,3652,yes,no,1028,Strength_restored
40,Kale,Donut,Carbs,-9,yes,no,920,Strength_restored
40,Kale,Donut,Carbs,278,yes,no,1015,Strength_restored
40,Kale,Donut,Carbs,1082,yes,no,854,Strength_restored
40,Beets,Donut,Protein,-754,yes,yes,941,Strength_restored
40,Almond,Pizza,Good fat,1248,no,no,1290,Strength_restored
40,Almond,Donut,Protein,406,yes,no,577,Strength_restored
40,Kale,Ramen,Good fat,0,no,no,522,Strength_restored
40,Almond,Donut,Protein,106,no,no,676,Strength_restored
40,Salmon,Donut,Good fat,0,no,no,952,Strength_restored
40,Kale,Donut,Protein,188,yes,yes,570,Strength_restored
40,Kale,Donut,Protein,1009,yes,yes,1036,Strength_restored
40,Kale,Donut,Carbs,665,yes,no,781,Strength_restored
40,Kale,Donut,Protein,-839,yes,yes,1018,Strength_restored
40,Salmon,Ramen,Protein,2998,yes,no,623,Strength_restored
40,Almond,Pizza,Protein,664,no,no,1342,Strength_restored
40,Kale,Donut,Protein,471,yes,no,430,Strength_restored
40,Kale,Donut,Protein,473,yes,no,383,Strength_restored
40,Beets,Pizza,Good fat,1616,no,no,1009,Strength_restored
40,Kale,Donut,Protein,1954,no,no,1107,Strength_restored
40,Almond,Donut,Protein,341,no,no,1142,Strength_restored
40,Almond,Pizza,Good fat,0,no,no,641,Strength_restored
40,Kale,Ramen,Protein,311,no,no,738,Strength_restored
40,Kale,Ramen,Protein,0,no,no,674,Strength_restored
40,Beets,Ramen,Protein,1694,no,no,473,Strength_restored
40,Almond,Donut,Protein,4396,no,no,432,Strength_restored
40,Kale,Donut,Protein,42,no,no,1842,Strength_restored
40,Almond,Donut,Good fat,66,no,no,737,Strength_restored
40,Almond,Pizza,Good fat,27,no,no,467,Strength_restored
40,Kale,Ramen,Good fat,568,yes,no,112,Strength_restored
40,Kale,Donut,Protein,5060,no,no,299,Strength_restored
40,Kale,Pizza,Protein,3,no,no,998,Strength_restored
40,Almond,Donut,Good fat,3352,yes,no,639,Strength_restored
40,Kale,Pizza,Protein,1547,yes,no,405,Strength_restored
40,Almond,Donut,Carbs,72,yes,yes,849,Strength_restored
40,Almond,Pizza,Good fat,1361,no,no,1473,Strength_restored
40,Kale,Pizza,Good fat,1646,yes,no,215,Strength_restored
40,Almond,Donut,Good fat,1308,no,no,1776,Strength_restored
40,Beets,Donut,Carbs,1908,yes,no,1661,Strength_restored
40,Kale,Donut,Protein,5060,no,no,154,Strength_restored
40,Almond,Donut,Protein,754,no,yes,635,Strength_restored
40,Kale,Ramen,Carbs,471,yes,no,1156,Strength_restored
40,Kale,Pizza,Protein,224,yes,no,875,Strength_restored
40,Kale,Donut,Carbs,284,yes,no,1332,Strength_restored
40,Almond,Donut,Carbs,395,yes,no,232,Strength_restored
40,Almond,Donut,Good fat,158,no,no,712,Strength_restored
40,Almond,Donut,Good fat,1598,yes,yes,1074,Strength_restored
40,Beets,Donut,Protein,0,yes,no,657,Strength_restored
